Distance_(cm), NH2OH_Sens_HOF_HCCO_(), NH2OH_Sens_HOF_CH2CO_(), NH2OH_Sens_HOF_HCCOH_(), NH2OH_Sens_HOF_N_(), NH2OH_Sens_HOF_NH_(), NH2OH_Sens_HOF_NH2_(), NH2OH_Sens_HOF_NH3_(), NH2OH_Sens_HOF_NNH_(), NH2OH_Sens_HOF_NO_(), NH2OH_Sens_HOF_NO2_(), NH2OH_Sens_HOF_N2O_(), NH2OH_Sens_HOF_HNO_(), NH2OH_Sens_HOF_CN_(), NH2OH_Sens_HOF_HCN_(), NH2OH_Sens_HOF_H2CN_(), NH2OH_Sens_HOF_HCNN_(), NH2OH_Sens_HOF_HCNO_(), NH2OH_Sens_HOF_HOCN_(), NH2OH_Sens_HOF_HNCO_(), NH2OH_Sens_HOF_NCO_(), NH2OH_Sens_HOF_N2_(), NH2OH_Sens_HOF_C3H8_(), NH2OH_Sens_HOF_CH2CHO_(), NH2OH_Sens_HOF_CH3CHO_(), NH2OH_Sens_HOF_H2NO_(), NH2OH_Sens_HOF_N2H2_(), NH2OH_Sens_HOF_HONO_(), NH2OH_Sens_HOF_N2H3_(), NH2OH_Sens_HOF_N2H4_(), NH2OH_Sens_HOF_NH2OH_()
0.000000e+00, -6.385426e-03, 3.142691e-02, 0.000000e+00, 1.298907e-02, -3.728486e+00, -6.669027e+01, 3.552012e+00, 2.733341e+00, 9.628341e-01, 1.989721e-02, 1.584559e-01, -3.617080e+00, -5.160776e-02, 6.890599e-03, 0.000000e+00, 0.000000e+00, 3.836115e-02, 0.000000e+00, -3.460994e-02, -4.984879e-02, 1.874634e-01, 4.824795e-03, 0.000000e+00, 0.000000e+00, -2.585820e-03, -2.412700e+03, 1.025111e-01, 1.663408e+03, 3.650936e+01, -3.763447e-02
2.564103e-02, -6.385426e-03, 3.142691e-02, 0.000000e+00, 1.298907e-02, -3.728486e+00, -6.669027e+01, 3.552012e+00, 2.733341e+00, 9.628341e-01, 1.989721e-02, 1.584559e-01, -3.617080e+00, -5.160776e-02, 6.890599e-03, 0.000000e+00, 0.000000e+00, 3.836115e-02, 0.000000e+00, -3.460994e-02, -4.984879e-02, 1.874634e-01, 4.824795e-03, 0.000000e+00, 0.000000e+00, -2.585820e-03, -2.412700e+03, 1.025111e-01, 1.663408e+03, 3.650936e+01, -3.763447e-02
5.128205e-02, -6.404703e-03, 3.152183e-02, 0.000000e+00, 1.302836e-02, -3.739741e+00, -6.689136e+01, 3.562740e+00, 2.741594e+00, 9.657569e-01, 1.995717e-02, 1.589340e-01, -3.628011e+00, -5.176256e-02, 6.911170e-03, 0.000000e+00, 0.000000e+00, 3.847606e-02, 0.000000e+00, -3.471454e-02, -4.999912e-02, 1.880268e-01, 4.839356e-03, 0.000000e+00, 0.000000e+00, -2.593613e-03, -2.418961e+03, 1.028202e-01, 1.667714e+03, 3.661943e+01, -3.774795e-02
7.692308e-02, -6.488281e-03, 3.193335e-02, 0.000000e+00, 1.319870e-02, -3.788539e+00, -6.776322e+01, 3.609255e+00, 2.777373e+00, 9.784283e-01, 2.021711e-02, 1.610065e-01, -3.675403e+00, -5.243378e-02, 7.000372e-03, 0.000000e+00, 0.000000e+00, 3.897433e-02, 0.000000e+00, -3.516805e-02, -5.065089e-02, 1.904695e-01, 4.902486e-03, 0.000000e+00, 0.000000e+00, -2.627401e-03, -2.446107e+03, 1.041603e-01, 1.686383e+03, 3.709668e+01, -3.823991e-02
1.025641e-01, -6.852688e-03, 3.372740e-02, 0.000000e+00, 1.394101e-02, -4.001307e+00, -7.156591e+01, 3.812033e+00, 2.933370e+00, 1.033591e+00, 2.135110e-02, 1.700446e-01, -3.881974e+00, -5.536562e-02, 7.390521e-03, 0.000000e+00, 0.000000e+00, 4.115158e-02, 0.000000e+00, -3.714479e-02, -5.349354e-02, 2.011335e-01, 5.177765e-03, 0.000000e+00, 1.038441e-03, -2.774791e-03, -2.564508e+03, 1.100055e-01, 1.767811e+03, 3.917830e+01, -4.038570e-02
1.282051e-01, -8.867736e-03, 4.364692e-02, 0.000000e+00, 1.804391e-02, -5.177860e+00, -9.259911e+01, 4.933208e+00, 3.795966e+00, 1.338248e+00, 2.762432e-02, 2.200309e-01, -5.023980e+00, -7.160102e-02, 9.553305e-03, 1.119009e-03, 0.000000e+00, 5.321193e-02, 0.000000e+00, -4.807267e-02, -6.921617e-02, 2.601617e-01, 6.700076e-03, 0.000000e+00, 1.343563e-03, -3.590121e-03, -3.219429e+03, 1.423361e-01, 2.218219e+03, 5.069230e+01, -5.225461e-02
1.538462e-01, 5.610968e-02, -2.762014e-01, -4.779457e-03, -1.142265e-01, 3.276176e+01, 5.857394e+02, -3.121811e+01, -2.401913e+01, -8.479087e+00, -1.747093e-01, -1.391974e+00, 3.179667e+01, 4.523387e-01, -6.028330e-02, -7.077191e-03, 1.076814e-03, -3.360565e-01, -1.797147e-03, 3.042597e-01, 4.378438e-01, -1.644325e+00, -4.239055e-02, -2.863665e-03, -8.497576e-03, 2.270660e-02, 1.790344e+04, -9.003532e-01, -1.230861e+04, -3.206483e+02, 3.305317e-01
1.794872e-01, 2.107991e-03, -1.037855e-02, 0.000000e+00, -4.294914e-03, 1.230790e+00, 2.199477e+01, -1.173075e+00, -9.024162e-01, -3.192807e-01, -6.558537e-03, -5.227941e-02, 1.195078e+00, 1.694884e-02, -2.254343e-03, 0.000000e+00, 0.000000e+00, -1.258486e-02, 0.000000e+00, 1.143616e-02, 1.644212e-02, -6.166017e-02, -1.592353e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.494565e+02, -3.380867e-02, -2.362161e+02, -1.203998e+01, 1.241117e-02
2.051282e-01, 1.305399e-03, -6.426803e-03, 0.000000e+00, -2.659232e-03, 7.621872e-01, 1.362192e+01, -7.264110e-01, -5.588324e-01, -1.976263e-01, -4.062105e-03, -3.237667e-02, 7.400030e-01, 1.050149e-02, -1.397352e-03, 0.000000e+00, 0.000000e+00, -7.798450e-03, 0.000000e+00, 7.081300e-03, 1.018291e-02, -3.819864e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 8.863799e+01, -2.093856e-02, -5.684209e+01, -7.456730e+00, 7.686607e-03
2.307692e-01, 1.115072e-03, -5.488255e-03, 0.000000e+00, -2.268710e-03, 6.510914e-01, 1.164453e+01, -6.203104e-01, -4.773324e-01, -1.682326e-01, -3.473932e-03, -2.766871e-02, 6.317081e-01, 9.006248e-03, -1.201925e-03, 0.000000e+00, 0.000000e+00, -6.693629e-03, 0.000000e+00, 6.044554e-03, 8.704024e-03, -3.272157e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.685205e+01, -1.789907e-02, -1.434714e+01, -6.374694e+00, 6.571155e-03
2.564103e-01, 1.055465e-03, -5.192428e-03, 0.000000e+00, -2.142908e-03, 6.163378e-01, 1.103611e+01, -5.868455e-01, -4.517790e-01, -1.583039e-01, -3.294824e-03, -2.620997e-02, 5.972908e-01, 8.582733e-03, -1.151085e-03, 0.000000e+00, 0.000000e+00, -6.387789e-03, 0.000000e+00, 5.714517e-03, 8.248089e-03, -3.112136e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 7.775785e+00, -1.696383e-02, -1.225768e+00, -6.042259e+00, 6.228379e-03
2.820513e-01, 1.034828e-03, -5.087634e-03, 0.000000e+00, -2.094971e-03, 6.043540e-01, 1.083904e+01, -5.749629e-01, -4.428949e-01, -1.539611e-01, -3.239187e-03, -2.572455e-02, 5.847465e-01, 8.492120e-03, -1.146453e-03, 0.000000e+00, 0.000000e+00, -6.332166e-03, 0.000000e+00, 5.593551e-03, 8.099266e-03, -3.071136e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.598360e+00, -1.666087e-02, 3.023740e+00, -5.935214e+00, 6.117909e-03
3.076923e-01, 1.026462e-03, -5.042423e-03, 0.000000e+00, -2.070494e-03, 5.995525e-01, 1.077479e+01, -5.698050e-01, -4.392512e-01, -1.511580e-01, -3.223978e-03, -2.555039e-02, 5.789379e-01, 8.519920e-03, -1.159517e-03, 0.000000e+00, 0.000000e+00, -6.367524e-03, 0.000000e+00, 5.536799e-03, 8.049345e-03, -3.071108e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.823130e-01, -1.656209e-02, 4.386428e+00, -5.901098e+00, 6.082584e-03
3.333333e-01, 1.021689e-03, -5.014027e-03, 0.000000e+00, -2.051720e-03, 5.968670e-01, 1.075305e+01, -5.665372e-01, -4.371321e-01, -1.485647e-01, -3.222303e-03, -2.547259e-02, 5.749344e-01, 8.597301e-03, -1.181214e-03, 0.000000e+00, 0.000000e+00, -6.442901e-03, 0.000000e+00, 5.497067e-03, 8.030787e-03, -3.086910e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.002659e+00, -1.652863e-02, 4.813293e+00, -5.890478e+00, 6.071446e-03
3.589744e-01, 1.017653e-03, -4.988316e-03, 0.000000e+00, -2.032708e-03, 5.946309e-01, 1.074438e+01, -5.635618e-01, -4.353137e-01, -1.457239e-01, -3.225449e-03, -2.542084e-02, 5.710993e-01, 8.702828e-03, -1.208844e-03, 0.000000e+00, 0.000000e+00, -6.542616e-03, 0.000000e+00, 5.458673e-03, 8.021558e-03, -3.110580e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.191829e+00, -1.651526e-02, 4.943508e+00, -5.887260e+00, 6.067901e-03
3.846154e-01, 1.013408e-03, -4.960557e-03, 0.000000e+00, -2.011383e-03, 5.922942e-01, 1.073939e+01, -5.603428e-01, -4.333901e-01, -1.424612e-01, -3.230695e-03, -2.537239e-02, 5.668753e-01, 8.830833e-03, -1.241844e-03, 0.000000e+00, 0.000000e+00, -6.662761e-03, 0.000000e+00, 5.416260e-03, 8.014598e-03, -3.139851e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.247193e+00, -1.650753e-02, 4.981659e+00, -5.886323e+00, 6.066668e-03
4.102564e-01, 1.008622e-03, -4.929017e-03, 0.000000e+00, -1.986896e-03, 5.896643e-01, 1.073514e+01, -5.566832e-01, -4.312175e-01, -1.386909e-01, -3.237255e-03, -2.531974e-02, 5.620489e-01, 8.980830e-03, -1.280364e-03, 0.000000e+00, 0.000000e+00, -6.803314e-03, 0.000000e+00, 5.367760e-03, 8.007663e-03, -3.174312e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.261537e+00, -1.650093e-02, 4.991587e+00, -5.886081e+00, 6.066108e-03
4.358974e-01, 1.003150e-03, -4.892885e-03, 0.000000e+00, -1.958764e-03, 5.866592e-01, 1.073069e+01, -5.524902e-01, -4.287325e-01, -1.343524e-01, -3.244951e-03, -2.526015e-02, 5.565116e-01, 9.154044e-03, -1.324804e-03, 0.000000e+00, 0.000000e+00, -6.965553e-03, 0.000000e+00, 5.312103e-03, 8.000013e-03, -3.214154e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.263210e+00, -1.649402e-02, 4.992805e+00, -5.886053e+00, 6.065719e-03
4.615385e-01, 0.000000e+00, -4.851611e-03, 0.000000e+00, -1.926606e-03, 5.832286e-01, 1.072574e+01, -5.477003e-01, -4.258949e-01, -1.293909e-01, -3.253795e-03, -2.519230e-02, 5.501839e-01, 9.352312e-03, -1.375658e-03, 0.000000e+00, 0.000000e+00, -7.151241e-03, 0.000000e+00, 5.248499e-03, 7.991360e-03, -3.259774e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.260734e+00, -1.648633e-02, 4.991175e+00, -5.886093e+00, 6.065351e-03
4.871795e-01, 0.000000e+00, -4.804706e-03, 0.000000e+00, -1.890053e-03, 5.793305e-01, 1.072015e+01, -5.422568e-01, -4.226705e-01, -1.237507e-01, -3.263862e-03, -2.511525e-02, 5.429921e-01, 9.577754e-03, -1.433477e-03, 0.000000e+00, 0.000000e+00, -7.362372e-03, 0.000000e+00, 5.176207e-03, 7.981551e-03, -3.311650e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.256623e+00, -1.647764e-02, 4.988430e+00, -5.886160e+00, 6.064954e-03
5.128205e-01, 0.000000e+00, -4.751673e-03, 0.000000e+00, -1.848722e-03, 5.749234e-01, 1.071384e+01, -5.361024e-01, -4.190250e-01, -1.173733e-01, -3.275247e-03, -2.502815e-02, 5.348606e-01, 9.832675e-03, -1.498856e-03, 0.000000e+00, 0.000000e+00, -7.601111e-03, 0.000000e+00, 5.094470e-03, 7.970467e-03, -3.370312e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.251590e+00, -1.646783e-02, 4.985062e+00, -5.886243e+00, 6.064512e-03
5.384615e-01, 0.000000e+00, -4.691994e-03, 0.000000e+00, -1.802209e-03, 5.699639e-01, 1.070674e+01, -5.291770e-01, -4.149226e-01, -1.101965e-01, -3.288059e-03, -2.493014e-02, 5.257100e-01, 1.011955e-02, -1.572430e-03, 0.000000e+00, 0.000000e+00, -7.869782e-03, 0.000000e+00, 5.002488e-03, 7.957992e-03, -3.436330e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.245810e+00, -1.645680e-02, 4.981191e+00, -5.886337e+00, 6.064016e-03
5.641026e-01, 0.000000e+00, -4.625115e-03, 0.000000e+00, -1.750079e-03, 5.644060e-01, 1.069878e+01, -5.214162e-01, -4.103251e-01, -1.021537e-01, -3.302416e-03, -2.482030e-02, 5.154553e-01, 1.044104e-02, -1.654879e-03, 0.000000e+00, 0.000000e+00, -8.170870e-03, 0.000000e+00, 4.899406e-03, 7.944009e-03, -3.510316e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.239298e+00, -1.644443e-02, 4.976830e+00, -5.886444e+00, 6.063461e-03
5.897436e-01, 0.000000e+00, -4.550448e-03, 0.000000e+00, -1.691867e-03, 5.582007e-01, 1.068989e+01, -5.127520e-01, -4.051923e-01, -9.317424e-02, -3.318440e-03, -2.469766e-02, 5.040063e-01, 1.079997e-02, -1.746924e-03, 0.000000e+00, 0.000000e+00, -8.507020e-03, 0.000000e+00, 4.784319e-03, 7.928390e-03, -3.592925e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.232015e+00, -1.643062e-02, 4.971952e+00, -5.886563e+00, 6.062841e-03
6.153846e-01, 0.000000e+00, -4.467383e-03, 0.000000e+00, -1.627075e-03, 5.512969e-01, 1.068000e+01, -5.031128e-01, -3.994818e-01, -8.318466e-02, -3.336257e-03, -2.456117e-02, 4.912696e-01, 1.119925e-02, -1.849317e-03, 0.000000e+00, 0.000000e+00, -8.880974e-03, 0.000000e+00, 4.656290e-03, 7.911005e-03, -3.684841e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.223909e+00, -1.641525e-02, 4.966522e+00, -5.886696e+00, 6.062152e-03
6.410256e-01, 0.000000e+00, -4.375337e-03, 0.000000e+00, -1.555173e-03, 5.436454e-01, 1.066902e+01, -4.924276e-01, -3.931533e-01, -7.211427e-02, -3.355980e-03, -2.440977e-02, 4.771554e-01, 1.164172e-02, -1.962775e-03, 0.000000e+00, 0.000000e+00, -9.295358e-03, 0.000000e+00, 4.514425e-03, 7.891731e-03, -3.786745e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.214923e+00, -1.639821e-02, 4.960503e+00, -5.886843e+00, 6.061388e-03
6.666667e-01, 0.000000e+00, -4.273908e-03, 0.000000e+00, -1.475628e-03, 5.352109e-01, 1.065692e+01, -4.806380e-01, -3.861781e-01, -5.991378e-02, -3.377660e-03, -2.424246e-02, 4.616019e-01, 1.212932e-02, -2.087798e-03, 0.000000e+00, 0.000000e+00, -9.751953e-03, 0.000000e+00, 4.358140e-03, 7.870500e-03, -3.899180e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.205019e+00, -1.637941e-02, 4.953869e+00, -5.887005e+00, 6.060545e-03
6.923077e-01, 0.000000e+00, -4.163366e-03, 0.000000e+00, -1.387967e-03, 5.260103e-01, 1.064370e+01, -4.677352e-01, -3.785718e-01, -4.661204e-02, -3.401140e-03, -2.405863e-02, 4.446497e-01, 1.266091e-02, -2.224087e-03, 0.000000e+00, 0.000000e+00, -1.024948e-02, 0.000000e+00, 4.187959e-03, 7.847447e-03, -4.022153e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.194222e+00, -1.635888e-02, 4.946638e+00, -5.887182e+00, 6.059623e-03
7.179487e-01, 0.000000e+00, -4.046058e-03, 0.000000e+00, -1.291984e-03, 5.162232e-01, 1.062965e+01, -4.538683e-01, -3.704877e-01, -3.248136e-02, -3.425637e-03, -2.385900e-02, 4.266567e-01, 1.322562e-02, -2.368864e-03, 0.000000e+00, 0.000000e+00, -1.077716e-02, 0.000000e+00, 4.007846e-03, 7.823339e-03, -4.153971e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.182759e+00, -1.633700e-02, 4.938961e+00, -5.887371e+00, 6.058635e-03
7.435897e-01, 0.000000e+00, -3.930319e-03, 0.000000e+00, -1.188271e-03, 5.064986e-01, 1.061577e+01, -4.396384e-01, -3.624756e-01, -1.849516e-02, -3.448572e-03, -2.364809e-02, 4.088960e-01, 1.378473e-02, -2.512231e-03, 0.000000e+00, 0.000000e+00, -1.129685e-02, 0.000000e+00, 3.831672e-03, 7.800793e-03, -4.288024e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.171437e+00, -1.631518e-02, 4.931382e+00, -5.887560e+00, 6.057633e-03
7.564103e-01, 0.000000e+00, -3.863338e-03, 0.000000e+00, -1.117392e-03, 5.007875e-01, 1.060770e+01, -4.307481e-01, -3.577947e-01, -1.034718e-02, -3.460343e-03, -2.350924e-02, 3.986070e-01, 1.411060e-02, -2.595807e-03, 0.000000e+00, 0.000000e+00, -1.159649e-02, 0.000000e+00, 3.731529e-03, 7.789185e-03, -4.370428e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.164875e+00, -1.630224e-02, 4.926992e+00, -5.887674e+00, 6.057020e-03
7.692308e-01, 0.000000e+00, -3.806961e-03, 0.000000e+00, -1.036527e-03, 4.958217e-01, 1.060092e+01, -4.219645e-01, -3.537707e-01, -3.385097e-03, -3.467379e-03, -2.335953e-02, 3.899283e-01, 1.438951e-02, -2.667436e-03, 0.000000e+00, 0.000000e+00, -1.184647e-02, 0.000000e+00, 3.650863e-03, 7.782426e-03, -4.449182e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.159333e+00, -1.629083e-02, 4.923292e+00, -5.887776e+00, 6.056438e-03
7.820513e-01, 0.000000e+00, -3.789394e-03, 0.000000e+00, 0.000000e+00, 4.938498e-01, 1.059889e+01, -4.157061e-01, -3.522917e-01, 0.000000e+00, -3.461895e-03, -2.322440e-02, 3.871751e-01, 1.448906e-02, -2.693302e-03, 0.000000e+00, 0.000000e+00, -1.191834e-02, 0.000000e+00, 3.635547e-03, 7.788606e-03, -4.498995e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.157562e+00, -1.628592e-02, 4.922129e+00, -5.887827e+00, 6.056082e-03
7.948718e-01, 0.000000e+00, -3.848684e-03, 0.000000e+00, 0.000000e+00, 4.978685e-01, 1.060634e+01, -4.149197e-01, -3.558852e-01, -7.464512e-03, -3.432720e-03, -2.313029e-02, 3.961649e-01, 1.423174e-02, -2.628120e-03, 0.000000e+00, 0.000000e+00, -1.163828e-02, 0.000000e+00, 3.748350e-03, 7.819415e-03, -4.487988e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.163275e+00, -1.629412e-02, 4.925997e+00, -5.887774e+00, 6.056195e-03
8.076923e-01, 0.000000e+00, -4.038563e-03, 0.000000e+00, 0.000000e+00, 5.120882e-01, 1.062994e+01, -4.235752e-01, -3.681086e-01, -2.925983e-02, -3.363682e-03, -2.310982e-02, 4.251108e-01, 1.336760e-02, -2.408144e-03, 0.000000e+00, 0.000000e+00, -1.076051e-02, 0.000000e+00, 4.078432e-03, 7.891837e-03, -4.372480e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.181716e+00, -1.632470e-02, 4.938421e+00, -5.887543e+00, 6.057115e-03
8.205128e-01, 0.000000e+00, -4.426826e-03, 0.000000e+00, 0.000000e+00, 5.418102e-01, 1.067815e+01, -4.465687e-01, -3.934442e-01, -7.425070e-02, -3.234146e-03, -2.320127e-02, 4.843748e-01, 1.158167e-02, -1.953067e-03, 0.000000e+00, 0.000000e+00, -8.974652e-03, 0.000000e+00, 4.738597e-03, 8.027619e-03, -4.098122e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.219504e+00, -1.638929e-02, 4.963851e+00, -5.887043e+00, 6.059265e-03
8.333333e-01, 1.036509e-03, -5.078916e-03, 0.000000e+00, 0.000000e+00, 5.921441e-01, 1.075917e+01, -4.885205e-01, -4.362126e-01, -1.500859e-01, -3.023967e-03, -2.343884e-02, 5.839594e-01, 8.570276e-03, -1.185488e-03, 0.000000e+00, 0.000000e+00, -5.980824e-03, 0.000000e+00, 5.838003e-03, 8.248079e-03, -3.613152e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.283029e+00, -1.649905e-02, 5.006582e+00, -5.886190e+00, 6.063052e-03
8.397436e-01, 1.110196e-03, -5.554763e-03, 0.000000e+00, 0.000000e+00, 6.289886e-01, 1.081833e+01, -5.199994e-01, -4.674779e-01, -2.054980e-01, -2.872487e-03, -2.363361e-02, 6.566414e-01, 6.369766e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -3.797497e-03, 0.000000e+00, 6.637574e-03, 8.407000e-03, -3.252978e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.329401e+00, -1.657944e-02, 5.037772e+00, -5.885570e+00, 6.065871e-03
8.461538e-01, 1.201376e-03, -6.143613e-03, 0.000000e+00, 0.000000e+00, 6.746400e-01, 1.089158e+01, -5.593532e-01, -5.061944e-01, -2.741071e-01, -2.685893e-03, -2.388429e-02, 7.465912e-01, 3.645291e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.096172e-03, 0.000000e+00, 7.625665e-03, 8.602818e-03, -2.804324e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.386792e+00, -1.667900e-02, 5.076370e+00, -5.884804e+00, 6.069387e-03
8.525641e-01, 1.308206e-03, -6.833476e-03, 0.000000e+00, 0.000000e+00, 7.281691e-01, 1.097747e+01, -6.057401e-01, -5.515716e-01, -3.545166e-01, -2.467867e-03, -2.418447e-02, 8.519781e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 2.068332e-03, 0.000000e+00, 8.782218e-03, 8.831720e-03, -2.276598e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.454032e+00, -1.679563e-02, 5.121590e+00, -5.883914e+00, 6.073537e-03
8.557692e-01, 1.368021e-03, -7.219700e-03, 0.000000e+00, 0.000000e+00, 7.581545e-01, 1.102558e+01, -6.317869e-01, -5.769814e-01, -3.995442e-01, -2.345940e-03, -2.435407e-02, 9.109814e-01, -1.335251e-03, 1.339717e-03, 0.000000e+00, 0.000000e+00, 3.839990e-03, 0.000000e+00, 9.429304e-03, 8.959758e-03, -1.980587e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.491679e+00, -1.686089e-02, 5.146907e+00, -5.883422e+00, 6.075876e-03
8.589744e-01, 1.432035e-03, -7.633011e-03, 0.000000e+00, 0.000000e+00, 7.902522e-01, 1.107710e+01, -6.596952e-01, -6.041756e-01, -4.477355e-01, -2.215502e-03, -2.453610e-02, 9.741237e-01, -3.248444e-03, 1.827444e-03, 0.000000e+00, 0.000000e+00, 5.735940e-03, 0.000000e+00, 1.012150e-02, 9.096746e-03, -1.663566e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.531965e+00, -1.693070e-02, 5.174000e+00, -5.882900e+00, 6.078391e-03
8.621795e-01, 1.499708e-03, -8.069902e-03, 0.000000e+00, 0.000000e+00, 8.241901e-01, 1.113157e+01, -6.892213e-01, -6.329229e-01, -4.986815e-01, -2.077630e-03, -2.472873e-02, 1.040869e+00, -5.270817e-03, 2.342998e-03, 0.000000e+00, 0.000000e+00, 7.740116e-03, 0.000000e+00, 1.085290e-02, 9.241553e-03, -1.328293e-02, -1.028556e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.574551e+00, -1.700442e-02, 5.202640e+00, -5.882356e+00, 6.081063e-03
8.653846e-01, 1.570519e-03, -8.526984e-03, 0.000000e+00, 0.000000e+00, 8.597052e-01, 1.118858e+01, -7.201315e-01, -6.629997e-01, -5.519869e-01, -1.933363e-03, -2.493022e-02, 1.110701e+00, -7.386637e-03, 2.882367e-03, 0.000000e+00, 0.000000e+00, 9.836992e-03, 0.000000e+00, 1.161780e-02, 9.393085e-03, -9.774340e-03, -1.066921e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.619106e+00, -1.708150e-02, 5.232604e+00, -5.881799e+00, 6.083880e-03
8.685897e-01, 1.643970e-03, -9.001030e-03, 0.000000e+00, 0.000000e+00, 8.965467e-01, 1.124774e+01, -7.522053e-01, -6.941932e-01, -6.072749e-01, -1.783693e-03, -2.513890e-02, 1.183124e+00, -9.580890e-03, 3.441720e-03, 0.000000e+00, 0.000000e+00, 1.201175e-02, 0.000000e+00, 1.241070e-02, 9.550303e-03, -6.135347e-03, -1.106710e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.665317e+00, -1.716137e-02, 5.263685e+00, -5.881238e+00, 6.086832e-03
8.717949e-01, 1.719594e-03, -9.488968e-03, 0.000000e+00, 0.000000e+00, 9.344758e-01, 1.130864e+01, -7.852380e-01, -7.263005e-01, -6.641870e-01, -1.629562e-03, -2.535317e-02, 1.257670e+00, -1.183927e-02, 4.017409e-03, 0.000000e+00, 0.000000e+00, 1.425029e-02, 0.000000e+00, 1.322631e-02, 9.712220e-03, -2.390182e-03, -1.147668e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.712888e+00, -1.724351e-02, 5.295684e+00, -5.880688e+00, 6.089917e-03
8.750000e-01, 1.796941e-03, -9.987833e-03, 0.000000e+00, 0.000000e+00, 9.732610e-01, 1.137093e+01, -8.190394e-01, -7.591258e-01, -7.223769e-01, -1.471884e-03, -2.557149e-02, 1.333885e+00, -1.414793e-02, 4.605899e-03, 0.000000e+00, 0.000000e+00, 1.653896e-02, 0.000000e+00, 1.405941e-02, 9.877897e-03, 1.437718e-03, -1.189544e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.761534e+00, -1.732743e-02, 5.328415e+00, -5.880171e+00, 6.093145e-03
8.782051e-01, 1.875571e-03, -1.049464e-02, 0.000000e+00, 0.000000e+00, 1.012667e+00, 1.143424e+01, -8.534298e-01, -7.924713e-01, -7.814960e-01, -1.311579e-03, -2.579227e-02, 1.411313e+00, -1.649286e-02, 5.203614e-03, 0.000000e+00, 0.000000e+00, 1.886397e-02, 0.000000e+00, 1.490455e-02, 1.004641e-02, 5.324675e-03, -1.232090e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, -1.810973e+00, -1.741260e-02, 5.361695e+00, -5.879721e+00, 6.096548e-03
